Name;State;Notes;User;Tags;Created;Runtime;Sweep;__cached__setup_devices;adam_epsilon;data_dir;dataloader_drop_last;debug;do_eval;do_predict;do_train;eval_steps;evaluate_during_training;finetuning_iters;fp16;fp16_opt_level;gradient_accumulation_steps;learning_rate;local_rank;logging_dir;logging_first_step;logging_steps;max_grad_norm;max_seq_length;max_steps;model_name_or_path;no_cuda;num_train_epochs;output_dir;overwrite_output_dir;past_index;per_device_eval_batch_size;per_device_train_batch_size;per_gpu_train_batch_size;save_steps;seed;task_name;tpu_metrics_debug;warmup_steps;weight_decay;Training time;epoch;eval_acc;eval_acc_and_f1;eval_f1;eval_loss;finetuning_time;finetuning_time_list;inference_time;inference_time_list;loss;eval_corr;eval_mcc;eval_pearson;eval_spearmanr
wise-sweep-14;finished;-;anna_korotkova;;2020-08-07T23:36:02.000Z;3974;a4lft28r;"[""cpu"",0]";0.000001;/home/ubuntu/MRPC;false;false;true;false;true;1000;true;5;false;O1;1;0.00003;-1;runs/Aug07_23-36-04_anna-gpu;false;50;1;128;-1;xlnet-base-cased;false;1;/tmp/MRPC/;true;-1;8;16;;500;42;MRPC;false;0;0.01;;1;0.7058823529411765;0.7628510863804983;0.8198198198198199;0.5844216580484428;7.670.810.191.631.310;[823.8268604278564,767.0810191631317,775.0580503940582,770.4879083633423,801.3742530345917];0.3338887691497803;[0.48858022689819336,0.4006459712982178,0.36426687240600586,0.3417360782623291,0.4064359664916992,0.5142240524291992,0.3568379878997803,0.35454249382019043,0.3418135643005371,0.34061455726623535,0.3986179828643799,0.35378551483154297,0.38341569900512695,0.3493919372558594,0.5104401111602783,0.3789482116699219,0.381230354309082,0.3462538719177246,0.3849790096282959,0.4065773487091065,0.3891422748565674,0.3838269710540771,0.4653451442718506,0.3751683235168457,0.3756403923034668,0.3549799919128418,0.3737924098968506,0.3744583129882813,0.42506957054138184,0.41229772567749023,0.41658687591552734,0.38434863090515137,0.3631126880645752,0.37823057174682617,0.35816025733947754,0.3633081912994385,0.3831171989440918,0.47604823112487793,0.34093785285949707,0.3730645179748535,0.3671150207519531,0.3796727657318115,0.35822629928588867,0.3859515190124512,0.5915093421936035,0.5281107425689697,0.3514845371246338,0.4618113040924072,0.34422755241394043,0.4743154048919678,0.3514087200164795,0.5215258598327637,0.3338887691497803,0.44290637969970703,0.38698530197143555,0.3823375701904297,0.3727138042449951,0.6056101322174072,0.47260165214538574,0.4548468589782715,0.4974007606506348,0.3767435550689697,0.4006376266479492,0.5569736957550049,0.6739137172698975,0.4371190071105957,0.5024149417877197,0.3935506343841553,0.44758009910583496,0.3946387767791748,0.3781118392944336,0.4649815559387207,0.41588640213012695,0.3979790210723877,0.4173462390899658,0.3798470497131348,0.3641238212585449,0.4950404167175293,0.4646458625793457,0.4824366569519043,0.351412296295166,0.3503842353820801,0.36202239990234375,0.4473292827606201,0.4454092979431152,0.53369140625,0.35327863693237305,0.4146661758422851,0.6269989013671875,0.43881678581237793,0.48105931282043457,0.5047776699066162,0.4399142265319824,0.4813232421875,0.4206254482269287,0.4297213554382324,0.427293062210083,0.41206789016723633,0.4213728904724121,0.38411569595336914,0.42507386207580566,0.539402961730957];0.6342270076274872;;;;
young-sweep-13;finished;-;anna_korotkova;;2020-08-07T22:05:16.000Z;5441;a4lft28r;"[""cpu"",0]";0.000001;/home/ubuntu/MRPC;false;false;true;false;true;1000;true;5;false;O1;1;0.00003;-1;runs/Aug07_22-05-18_anna-gpu;false;50;1;128;-1;xlnet-base-cased;false;1;/tmp/MRPC/;true;-1;8;8;;500;42;MRPC;false;0;0.01;;1;0.8504901960784313;0.8736376530307555;0.8967851099830796;0.35210623603095026;1.042.901.235.818.860;[1124.1683537960052,1107.974354982376,1069.71595454216,1042.901235818863,1061.9827797412872];0.33957982063293457;[0.467177152633667,0.45470643043518066,0.3677248954772949,0.36882996559143066,0.37824511528015137,0.35389137268066406,0.3676555156707764,0.3475649356842041,0.3605010509490967,0.3753383159637451,0.3761394023895264,0.34999632835388184,0.41650938987731934,0.3890128135681152,0.34058237075805664,0.36217451095581055,0.37212181091308594,0.4466533660888672,0.36684274673461914,0.3517005443572998,0.3962728977203369,0.35927319526672363,0.37853169441223145,0.4565558433532715,0.34172844886779785,0.4137394428253174,0.3816099166870117,0.3595402240753174,0.3543362617492676,0.3677523136138916,0.3468210697174072,0.35981202125549316,0.34072065353393555,0.4401624202728271,0.40343379974365234,0.3684518337249756,0.4943547248840332,0.41303300857543945,0.46806907653808594,0.5209877490997314,0.3513507843017578,0.3840036392211914,0.35182833671569824,0.3878600597381592,0.37642574310302734,0.3646128177642822,0.369685411453247,0.45407867431640625,0.43543291091918945,0.37239527702331543,0.3808634281158447,0.7215991020202637,0.4083514213562012,0.3977365493774414,0.3696010112762451,0.4477405548095703,0.42238473892211914,0.35865163803100586,0.40487098693847656,0.4200332164764404,0.40729761123657227,0.48221468925476074,0.40616631507873535,0.39063191413879395,0.4136495590209961,0.5849924087524414,0.38400816917419434,0.40288472175598145,0.38648319244384766,0.3632473945617676,0.35737133026123047,0.3622028827667236,0.3628504276275635,0.414668321609497,0.4369614124298096,0.5397179126739502,0.4283411502838135,0.36736321449279785,0.3645620346069336,0.3436131477355957,0.4215073585510254,0.3719332218170166,0.444401741027832,0.4056193828582764,0.4155030250549317,0.415693998336792,0.4197556972503662,0.35950517654418945,0.5381283760070801,0.461137056350708,0.3968338966369629,0.3719351291656494,0.3829112052917481,0.4086625576019287,0.506561279296875,0.4483494758605957,0.42153024673461914,0.3567543029785156,0.46663427352905273,0.4057610034942627,0.5035827159881592,0.37558531761169434,0.5519387722015381,0.49315381050109863,0.4210512638092041,0.3652245998382568,0.3918757438659668,0.3928589820861816,0.3408524990081787,0.36813855171203613,0.4138519763946533,0.38411879539489746,0.4027268886566162,0.4401133060455322,0.4179196357727051,0.3566620349884033,0.44565701484680176,0.3914418220520019,0.3818075656890869,0.371638298034668,0.3712878227233886,0.3817782402038574,0.3696138858795166,0.3633298873901367,0.3468623161315918,0.35201239585876465,0.4239387512207031,0.40407681465148926,0.380612850189209,0.3625214099884033,0.3425779342651367,0.3755605220794678,0.34119224548339844,0.33957982063293457,0.3970568180084229,0.37563490867614746,0.3606245517730713,0.3673102855682373,0.3532276153564453,0.3453333377838135,0.4139482975006103,0.34223008155822754,0.35320067405700684,0.3539543151855469,0.34646177291870117,0.4577028751373291,0.3930740356445313,0.3758702278137207,0.3746685981750488,0.3945498466491699,0.5333731174468994,0.4451806545257568,0.39693355560302734];0.31952120080590246;;;;
autumn-sweep-12;finished;-;anna_korotkova;;2020-08-07T21:30:58.000Z;2054;a4lft28r;"[""cpu"",0]";0.000001;/home/ubuntu/MRPC;false;false;true;false;true;1000;true;5;false;O1;1;0.00003;-1;runs/Aug07_21-31-00_anna-gpu;false;50;1;128;-1;albert-base-v1;false;1;/tmp/MRPC/;true;-1;8;32;;500;42;MRPC;false;0;0.01;;1;0.8480392156862745;0.8705713319810683;0.8931034482758621;0.37489192319266934;3.990.547.971.725.460;[411.7218441963196,412.7465615272522,407.9596405029297,399.0547971725464,400.302104473114];0.18343639373779297;[0.2808554172515869,0.19323420524597168,0.18726038932800293,0.2198147773742676,0.2193574905395508,0.1918163299560547,0.1868457794189453,0.22620320320129397,0.3401308059692383,0.22378969192504883,0.22481775283813477,0.21169328689575195,0.19594454765319824,0.199784517288208,0.21737194061279297,0.1909315586090088,0.22743773460388184,0.20031476020812988,0.1894521713256836,0.2248847484588623,0.1889221668243408,0.19983363151550293,0.20049071311950684,0.19252753257751465,0.21472716331481936,0.22395920753479004,0.29741597175598145,0.18909001350402832,0.18633818626403809,0.2040464878082275,0.2522618770599365,0.4205524921417236,0.2440485954284668,0.2991640567779541,0.3343660831451416,0.30928540229797363,0.28260374069213867,0.339449405670166,0.2989485263824463,0.26371097564697266,0.3375844955444336,0.26323747634887695,0.2884023189544678,0.1846485137939453,0.18445706367492676,0.18396544456481936,0.18866515159606936,0.20386409759521484,0.1991972923278809,0.18395638465881348,0.18343639373779297];0.37743656009435655;;;;
azure-sweep-11;finished;-;anna_korotkova;;2020-08-07T20:50:22.000Z;2434;a4lft28r;"[""cpu"",0]";0.000001;/home/ubuntu/MRPC;false;false;true;false;true;1000;true;5;false;O1;1;0.00003;-1;runs/Aug07_20-50-24_anna-gpu;false;50;1;128;-1;albert-base-v1;false;1;/tmp/MRPC/;true;-1;8;16;;500;42;MRPC;false;0;0.01;;1;0.8627450980392157;0.883262583383869;0.9037800687285222;0.359121720361359;47.780.464.935.302.700;[484.7506794929504,477.80464935302734,478.1376795768738,479.07386326789856,492.63931918144226];0.18309473991394043;[0.37285947799682617,0.1971561908721924,0.22147059440612793,0.22896289825439453,0.23030447959899905,0.22869634628295896,0.2280845642089844,0.2468445301055908,0.2278878688812256,0.24371671676635745,0.20084476470947263,0.27094078063964844,0.18953609466552737,0.18587422370910645,0.18695545196533203,0.1876354217529297,0.1889355182647705,0.18547439575195312,0.18921804428100583,0.18819117546081543,0.19001126289367676,0.2042419910430908,0.23506712913513184,0.21010160446166992,0.2362067699432373,0.2528548240661621,0.222337007522583,0.18309473991394043,0.3673880100250244,0.21845054626464844,0.2202818393707275,0.24181056022644043,0.2333240509033203,0.20619797706604004,0.21231842041015625,0.400928258895874,0.19635367393493652,0.18317842483520508,0.18376588821411133,0.2925119400024414,0.19202089309692383,0.22815680503845215,0.3302276134490967,0.21767330169677737,0.21532940864562988,0.2110085487365723,0.1846776008605957,0.19694828987121585,0.227691650390625,0.20398640632629397,0.21805453300476071,0.4435770511627197,0.19942760467529297,0.18523454666137695,0.1936337947845459,0.18746685981750488,0.25766944885253906,0.2163257598876953,0.37477827072143555,0.3060297966003418,0.26707911491394043,0.23389434814453125,0.2071433067321777,0.28505945205688477,0.2027559280395508,0.20281219482421875,0.18608760833740232,0.18472766876220703,0.18487906455993652,0.18395137786865232,0.18542742729187012,0.20604825019836423,0.30011558532714844,0.24314117431640625,0.2689938545227051,0.3464620113372803,0.18881845474243164,0.2140665054321289,0.21070170402526855,0.19416189193725583,0.2670118808746338,0.189866304397583,0.2348637580871582,0.1888730525970459,0.18848323822021484,0.1915068626403809,0.18739795684814453,0.2573397159576416,0.3206942081451416,0.22745108604431152,0.27411460876464844,0.28766417503356934,0.18621277809143064,0.18737173080444336,0.23278498649597168,0.1856851577758789,0.3028078079223633,0.3152494430541992,0.18633246421813965,0.18609404563903809,0.18608403205871585,0.19765448570251465];0.35181952744722367;;;;
cosmic-sweep-10;finished;-;anna_korotkova;;2020-08-07T19:57:49.000Z;3149;a4lft28r;"[""cpu"",0]";0.000001;/home/ubuntu/MRPC;false;false;true;false;true;1000;true;5;false;O1;1;0.00003;-1;runs/Aug07_19-57-50_anna-gpu;false;50;1;128;-1;albert-base-v1;false;1;/tmp/MRPC/;true;-1;8;8;;500;42;MRPC;false;0;0.01;;1;0.8529411764705882;0.8730898053171446;0.8932384341637011;0.34365367494961796;6.168.323.335.647.580;[633.1657462120056,623.4127657413483,621.7557418346405,616.8323335647583,629.9010543823242];0.1822648048400879;[0.4343407154083252,0.21290302276611328,0.18989896774291992,0.19291114807128903,0.23915457725524905,0.18845486640930176,0.188204288482666,0.20727777481079104,0.21092891693115232,0.2260947227478027,0.22324848175048828,0.2297379970550537,0.201077938079834,0.1922507286071777,0.19110417366027832,0.20985865592956543,0.191256046295166,0.1928894519805908,0.19133973121643064,0.23578095436096191,0.22591376304626465,0.3505210876464844,0.19669604301452637,0.24008917808532715,0.18932771682739255,0.2573730945587158,0.2884800434112549,0.21654152870178223,0.20269036293029785,0.4500653743743897,0.35135865211486816,0.3388655185699463,0.30245447158813477,0.18908119201660156,0.1822648048400879,0.18419361114501953,0.18259930610656736,0.20865988731384277,0.2144453525543213,0.2637495994567871,0.18348193168640137,0.1949770450592041,0.2072467803955078,0.2040865421295166,0.20406699180603027,0.18449807167053223,0.18283605575561523,0.18322014808654785,0.18416905403137207,0.23390460014343264,0.18772411346435547,0.3221476078033447,0.2058088779449463,0.20737767219543457,0.18448472023010257,0.1852896213531494,0.18341803550720215,0.18459391593933103,0.22403812408447263,0.192246675491333,0.18285632133483887,0.20799016952514648,0.18642783164978027,0.2067599296569824,0.18461179733276367,0.1914987564086914,0.22935056686401367,0.21683979034423828,0.1867389678955078,0.18346428871154785,0.2614164352416992,0.20038604736328125,0.1859889030456543,0.18337154388427737,0.18350791931152344,0.20642757415771484,0.2151474952697754,0.3641703128814697,0.2610132694244385,0.21883678436279297,0.3798253536224365,0.3242075443267822,0.18680500984191897,0.2273428440093994,0.19040894508361816,0.23262691497802737,0.2263476848602295,0.1952834129333496,0.1869966983795166,0.25101399421691895,0.25658249855041504,0.23443198204040527,0.1873924732208252,0.18784379959106445,0.19173550605773929,0.19324088096618652,0.22843647003173828,0.2347848415374756,0.2028336524963379,0.2363708019256592,0.190462589263916,0.21999692916870117,0.3528757095336914,0.2370090484619141,0.1934387683868408,0.20617055892944336,0.21622228622436523,0.21472597122192383,0.20308518409729004,0.22376680374145508,0.2293715476989746,0.24074721336364743,0.25943684577941895,0.3452870845794678,0.2923586368560791,0.34786391258239746,0.44289064407348633,0.4234743118286133,0.20354557037353516,0.1882479190826416,0.22213339805603027,0.24114131927490232,0.1981751918792725,0.21735095977783203,0.20978617668151855,0.226473331451416,0.2488701343536377,0.32245898246765137,0.29628682136535645,0.21038389205932617,0.233593225479126,0.300748348236084,0.2498927116394043,0.2358498573303223,0.2022454738616943,0.20322537422180176,0.2928285598754883,0.25574421882629395,0.24711918830871585,0.19242095947265625,0.19930815696716309,0.1862821578979492,0.26359105110168457,0.33861327171325684,0.1913471221923828,0.2009570598602295,0.2384014129638672,0.3341352939605713,0.3174149990081787,0.2244856357574463,0.19589662551879883,0.2286221981048584,0.18593192100524905];0.2786663358658552;;;;
grateful-sweep-9;finished;-;anna_korotkova;;2020-08-07T19:18:54.000Z;2332;a4lft28r;"[""cpu"",0]";0.000001;/home/ubuntu/MRPC;false;false;true;false;true;1000;true;5;false;O1;1;0.00003;-1;runs/Aug07_19-18-55_anna-gpu;false;50;1;128;-1;roberta-base;false;1;/tmp/MRPC/;true;-1;8;32;;500;42;MRPC;false;0;0.01;;1;0.8382352941176471;0.8622210953346856;0.8862068965517241;0.3662511544922988;453.579.523.563.385;[473.6432213783264,462.27854776382446,453.579523563385,458.743088722229,455.88549160957336];0.1801128387451172;[0.28669023513793945,0.20352697372436523,0.1971340179443359,0.2350330352783203,0.19037699699401855,0.19514751434326172,0.1887364387512207,0.19878339767456055,0.23291754722595215,0.19887042045593264,0.2287147045135498,0.2133009433746338,0.24393129348754883,0.20296192169189453,0.22580790519714355,0.1880185604095459,0.1938173770904541,0.26911497116088867,0.3827085494995117,0.5559351444244385,0.2954690456390381,0.30451393127441406,0.24013900756835935,0.23094868659973145,0.331378698348999,0.33098459243774414,0.2451481819152832,0.22578930854797363,0.28998827934265137,0.22047901153564453,0.2980058193206787,0.29984235763549805,0.27506089210510254,0.256136417388916,0.23724842071533203,0.23255085945129397,0.2286078929901123,0.2895021438598633,0.3388373851776123,0.21165847778320312,0.2925539016723633,0.2762317657470703,0.22588443756103516,0.1801128387451172,0.27436399459838867,0.25910067558288574,0.24573779106140137,0.28234219551086426,0.2776618003845215,0.2275216579437256,0.21259379386901855];0.39283152878284455;;;;
sleek-sweep-8;finished;-;anna_korotkova;;2020-08-07T18:33:00.000Z;2749;a4lft28r;"[""cpu"",0]";0.000001;/home/ubuntu/MRPC;false;false;true;false;true;1000;true;5;false;O1;1;0.00003;-1;runs/Aug07_18-33-01_anna-gpu;false;50;1;128;-1;roberta-base;false;1;/tmp/MRPC/;true;-1;8;16;;500;42;MRPC;false;0;0.01;;1;0.8627450980392157;0.8825920612147299;0.902439024390244;0.34455796700044006;5.280.748.209.953.300;[565.0733692646027,547.3751316070557,553.1263341903687,528.0748209953308,528.2634446620941];0.18065834045410156;[0.3097395896911621,0.2031996250152588,0.234483003616333,0.2823069095611572,0.2260589599609375,0.1840226650238037,0.199113130569458,0.20036864280700684,0.24077677726745603,0.19274020195007324,0.2269299030303955,0.21523237228393555,0.20321869850158691,0.23004508018493652,0.2054591178894043,0.18116044998168945,0.21207308769226071,0.2306945323944092,0.18156719207763672,0.1810119152069092,0.18136143684387207,0.1810898780822754,0.18080496788024905,0.1824491024017334,0.1808030605316162,0.22782135009765625,0.25989508628845215,0.23694062232971191,0.1849515438079834,0.18439769744873047,0.1846621036529541,0.1880531311035156,0.19005680084228516,0.1822025775909424,0.18096041679382324,0.18065834045410156,0.19164204597473145,0.18256640434265137,0.18102121353149417,0.18273067474365232,0.18068337440490723,0.19372129440307617,0.18080997467041016,0.18109822273254397,0.18294906616210935,0.2567875385284424,0.1869606971740723,0.18349838256835935,0.1837942600250244,0.2286522388458252,0.1870737075805664,0.3091413974761963,0.21923136711120603,0.18607831001281736,0.18567156791687012,0.18469023704528809,0.18492579460144043,0.18359136581420896,0.2042858600616455,0.1854264736175537,0.19249391555786133,0.1859879493713379,0.2345366477966309,0.23418688774108887,0.18586087226867676,0.2021269798278809,0.1820836067199707,0.21585798263549805,0.1852421760559082,0.18347835540771484,0.1900472640991211,0.1842141151428223,0.1828153133392334,0.1958303451538086,0.23438310623168945,0.33702945709228516,0.2236020565032959,0.3041844367980957,0.2552971839904785,0.18988704681396484,0.21350812911987305,0.22890496253967285,0.24234604835510257,0.18947863578796387,0.22584795951843264,0.21517515182495117,0.2395503520965576,0.1942284107208252,0.393190860748291,0.375849962234497,0.3958001136779785,0.3304610252380371,0.2081460952758789,0.27088189125061035,0.19040942192077637,0.2205626964569092,0.19983124732971191,0.2730989456176758,0.18782734870910645,0.18871760368347168,0.236522912979126,0.24837112426757812];0.38334436595439914;;;;
stoic-sweep-7;finished;-;anna_korotkova;;2020-08-07T17:30:00.000Z;3773;a4lft28r;"[""cpu"",0]";0.000001;/home/ubuntu/MRPC;false;false;true;false;true;1000;true;5;false;O1;1;0.00003;-1;runs/Aug07_17-30-01_anna-gpu;false;50;1;128;-1;roberta-base;false;1;/tmp/MRPC/;true;-1;8;8;;500;42;MRPC;false;0;0.01;;1;0.8455882352941176;0.8682013966765216;0.8908145580589255;0.3645828258173138;7.385.982.229.709.620;[773.3896250724792,744.4643321037292,738.5982229709625,742.6169357299805,743.3270363807678];0.1825716495513916;[0.4166083335876465,0.2552986145019531,0.19434499740600583,0.2523813247680664,0.22493839263916016,0.19195151329040527,0.2262558937072754,0.21065568923950195,0.19341397285461423,0.2197730541229248,0.21831750869750977,0.19628667831420896,0.18751955032348633,0.18854999542236328,0.2716517448425293,0.18633174896240232,0.1863846778869629,0.19727611541748047,0.22260141372680664,0.18756771087646484,0.23086953163146973,0.23402953147888184,0.19521784782409668,0.18582725524902344,0.1952955722808838,0.25292062759399414,0.18544435501098633,0.19931554794311523,0.20868468284606936,0.1887080669403076,0.19674992561340332,0.19508719444274905,0.207871675491333,0.22108030319213867,0.18427371978759768,0.1844806671142578,0.187211275100708,0.1988508701324463,0.1835932731628418,0.19889450073242188,0.19319415092468264,0.18529558181762695,0.18880915641784668,0.18399572372436523,0.1886272430419922,0.18507838249206543,0.1858530044555664,0.2040097713470459,0.2302544116973877,0.1860034465789795,0.24032974243164065,0.31940531730651855,0.3639822006225586,0.20554542541503903,0.18742609024047852,0.2060716152191162,0.18973064422607425,0.18331241607666016,0.23734784126281736,0.1838536262512207,0.1845107078552246,0.18878388404846191,0.2470798492431641,0.2076091766357422,0.19415068626403809,0.207751989364624,0.220020055770874,0.18993592262268064,0.1956338882446289,0.18880152702331543,0.19000697135925293,0.20800256729125977,0.21759033203125,0.22463035583496097,0.18881440162658691,0.20072531700134277,0.1832284927368164,0.1978306770324707,0.20940446853637695,0.1990492343902588,0.1866159439086914,0.18491864204406736,0.1832945346832275,0.18340849876403809,0.23628568649291992,0.1834111213684082,0.18836212158203125,0.19668936729431152,0.18382692337036133,0.18268942832946777,0.18279194831848145,0.2170205116271973,0.1846108436584473,0.18545007705688477,0.18520689010620117,0.1934070587158203,0.2096707820892334,0.18649029731750488,0.1881251335144043,0.2251734733581543,0.18723297119140625,0.19009661674499512,0.33258843421936035,0.2814798355102539,0.1851954460144043,0.25458526611328125,0.1845409870147705,0.1825716495513916,0.1900334358215332,0.2965717315673828,0.18462419509887695,0.2546570301055908,0.2219247817993164,0.23402881622314453,0.23862504959106445,0.21781539916992188,0.19934511184692383,0.1874253749847412,0.1851634979248047,0.19436192512512207,0.18436026573181152,0.19812726974487305,0.2003746032714844,0.20377373695373535,0.18439126014709473,0.22267961502075195,0.19804763793945312,0.18570661544799805,0.1846160888671875,0.20051240921020508,0.19216465950012207,0.18513059616088867,0.18585467338562012,0.20896100997924805,0.1907198429107666,0.1845414638519287,0.1938302516937256,0.20431947708129883,0.1841874122619629,0.1835932731628418,0.1911907196044922,0.18463349342346191,0.1845719814300537,0.18346381187438965,0.1870439052581787,0.18374323844909668,0.18524885177612305,0.1980862617492676,0.21475791931152344,0.18405985832214355,0.18488645553588867,0.18387126922607425,0.23792433738708496];0.35397670671343806;;;;
logical-sweep-6;finished;-;anna_korotkova;;2020-08-07T17:10:06.000Z;1189;a4lft28r;"[""cpu"",0]";0.000001;/home/ubuntu/MRPC;false;false;true;false;true;1000;true;5;false;O1;1;0.00003;-1;runs/Aug07_17-10-07_anna-gpu;false;50;1;128;-1;distilbert-base-uncased;false;1;/tmp/MRPC/;true;-1;8;32;;500;42;MRPC;false;0;0.01;;1;0.7132352941176471;0.7691737008704826;0.8251121076233183;0.5090878626295164;2.298.579.313.755.030;[246.48969054222107,233.24840021133423,231.28983163833615,231.5801920890808,229.8579313755035];0.09327197074890135;[0.2699432373046875,0.17370963096618652,0.0951223373413086,0.133131742477417,0.09357023239135742,0.0969693660736084,0.10985541343688963,0.09403228759765624,0.0935537815093994,0.11137628555297852,0.09961223602294922,0.09511280059814452,0.10711336135864258,0.13599514961242676,0.09357881546020508,0.11582398414611816,0.09327197074890135,0.09440016746520996,0.11636734008789062,0.09517359733581544,0.10938119888305664,0.09411454200744628,0.09430956840515135,0.09365177154541016,0.09898972511291504,0.0974557399749756,0.09541463851928712,0.0994725227355957,0.0943613052368164,0.09484434127807616,0.10796427726745604,0.09866714477539062,0.09715080261230467,0.11046743392944336,0.09386348724365234,0.15228533744812012,0.10654044151306152,0.10061049461364746,0.09361648559570312,0.10416173934936523,0.09376811981201172,0.09347295761108398,0.09421253204345705,0.0943458080291748,0.11220979690551758,0.09361410140991212,0.09497237205505372,0.0942082405090332,0.10345172882080078,0.09427309036254884,0.09355449676513672];0.4920153087377549;;;;
rich-sweep-5;finished;-;anna_korotkova;;2020-08-07T16:46:06.000Z;1434;a4lft28r;"[""cpu"",0]";0.000001;/home/ubuntu/MRPC;false;false;true;false;true;1000;true;5;false;O1;1;0.00003;-1;runs/Aug07_16-46-07_anna-gpu;false;50;1;128;-1;distilbert-base-uncased;false;1;/tmp/MRPC/;true;-1;8;16;;500;42;MRPC;false;0;0.01;;1;0.803921568627451;0.8337013986481965;0.863481228668942;0.4280080947221494;2.799.782.500.267.020;[284.16911125183105,284.25856757164,282.4532332420349,279.9782500267029,286.42619252204895];0.09150505065917967;[0.1318364143371582,0.110595703125,0.09453511238098145,0.11525940895080566,0.09810185432434082,0.09239745140075684,0.101332426071167,0.0923922061920166,0.1361851692199707,0.10145044326782228,0.0995957851409912,0.10091423988342284,0.10467743873596191,0.09650301933288574,0.09255862236022948,0.09869813919067384,0.10497736930847168,0.09266138076782228,0.09399652481079102,0.09210038185119628,0.12311530113220216,0.09243321418762208,0.1471705436706543,0.13611602783203125,0.0928797721862793,0.10904908180236816,0.09653711318969728,0.11010909080505372,0.09282660484313963,0.09395432472229004,0.1033475399017334,0.10049843788146973,0.09184980392456056,0.09214019775390624,0.09177446365356444,0.09362292289733888,0.09150505065917967,0.0949699878692627,0.09218835830688477,0.09236860275268556,0.0924990177154541,0.09527325630187988,0.09347748756408691,0.13474416732788086,0.1422934532165527,0.0929417610168457,0.09290742874145508,0.11866331100463869,0.0940697193145752,0.09851336479187012,0.09413528442382812,0.16693544387817383,0.12762832641601562,0.12161421775817872,0.09559488296508788,0.12415099143981934,0.0976872444152832,0.09536981582641602,0.10358238220214844,0.11697936058044434,0.12105894088745116,0.12368249893188477,0.09679317474365234,0.0962069034576416,0.09523797035217284,0.09533977508544922,0.09978055953979492,0.09561753273010254,0.12889480590820312,0.09939289093017578,0.09559106826782228,0.1085968017578125,0.09588742256164552,0.10503888130187988,0.09501314163208008,0.12853074073791504,0.10491418838500977,0.09489750862121582,0.09723806381225586,0.10085582733154295,0.09601974487304688,0.13492989540100098,0.14426851272583008,0.0951683521270752,0.09765863418579102,0.10679936408996582,0.1303915977478027,0.09839773178100586,0.10358238220214844,0.09827828407287598,0.11069083213806152,0.10912966728210448,0.0927720069885254,0.09578633308410645,0.09540843963623048,0.14920878410339355,0.22812104225158691,0.16513872146606445,0.10631704330444336,0.0954751968383789,0.0964212417602539,0.14859819412231445];0.39293248653411866;;;;
